Ticker,Date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expenses,Operating Expenses,Operating Income,Interest Expense,Earning before Tax,Income Tax Expense,Income Tax Expense,Net Income,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margins,Profit Margin,Free Cash Flow Margin,EBITDA,EBIT,Earnings Before Tax Margin,Net Profit Margin
VIAB,2018-09-30,12943000000.0,-0.0241,6879000000.0,6064000000.0,0.0,3056000000.0,3516000000.0,2548000000.0,560000000.0,1988000000.0,269000000.0,269000000.0,1719000000.0,4.27,4.27,0.8,0.4685,0.213,0.1969,0.133,0.127,2761000000.0,2548000000.0,0.1536,0.1328
VIAB,2017-09-30,13263000000.0,0.0621,7436000000.0,5827000000.0,0.0,3005000000.0,3363000000.0,2464000000.0,618000000.0,2167000000.0,293000000.0,293000000.0,1874000000.0,4.69,4.68,0.8,0.4393,0.227,0.21,0.141,0.1114,3008000000.0,2785000000.0,0.1634,0.1413
VIAB,2016-09-30,12488000000.0,-0.0588,6684000000.0,5804000000.0,0.0,2851000000.0,3285000000.0,2519000000.0,616000000.0,1957000000.0,519000000.0,519000000.0,1438000000.0,3.63,3.61,1.4,0.4648,0.224,0.206,0.115,0.096,2794000000.0,2573000000.0,0.1567,0.1152
VIAB,2015-09-30,13268000000.0,-0.0374,6868000000.0,6400000000.0,0.0,2860000000.0,3342000000.0,3058000000.0,657000000.0,2423000000.0,501000000.0,501000000.0,1922000000.0,4.78,4.73,1.46,0.4824,0.249,0.2321,0.145,0.1636,3302000000.0,3080000000.0,0.1826,0.1449
VIAB,2014-09-30,13783000000.0,-0.0008,6542000000.0,7241000000.0,0.0,2899000000.0,3170000000.0,4071000000.0,615000000.0,3441000000.0,1050000000.0,1050000000.0,2391000000.0,5.53,5.43,1.26,0.5254,0.31,0.2943,0.173,0.1795,4273000000.0,4056000000.0,0.2497,0.1735
VIAB,2013-09-30,13794000000.0,-0.0067,6799000000.0,6995000000.0,0.0,2829000000.0,3053000000.0,3942000000.0,464000000.0,3465000000.0,1070000000.0,1070000000.0,2395000000.0,4.93,4.84,1.15,0.5071,0.302,0.2848,0.174,0.2119,4166000000.0,3929000000.0,0.2512,0.1736
VIAB,2012-09-30,13887000000.0,-0.0689,6993000000.0,6894000000.0,0.0,2757000000.0,2998000000.0,3896000000.0,417000000.0,3066000000.0,1085000000.0,1085000000.0,1981000000.0,3.73,3.69,1.05,0.4964,0.268,0.2508,0.143,0.1688,3719000000.0,3483000000.0,0.2208,0.1427
VIAB,2011-09-30,14914000000.0,0.125,7868000000.0,7046000000.0,0.0,2921000000.0,3342000000.0,3704000000.0,412000000.0,3198000000.0,1062000000.0,1062000000.0,2136000000.0,3.64,3.59,0.8,0.4724,0.26,0.2421,0.143,0.1669,3881000000.0,3610000000.0,0.2144,0.1432
VIAB,2009-12-31,13257000000.0,-0.0495,7191000000.0,6066000000.0,0.0,2609000000.0,3058000000.0,3008000000.0,430000000.0,2373000000.0,762000000.0,762000000.0,1611000000.0,2.65,2.65,0.0,0.4576,0.235,0.2114,0.122,0.0763,3122000000.0,2803000000.0,0.179,0.1215
